	Date	High	Low	Open	Close	Volume	Adj Close	Return	Intraday Return	Volume Return	Open-Close Movement	High-Low Ratio	retweet_count	favorite_count	vader compound	vader sentiment	Trump Twitter Index	Close_TTI	Volume_TTI
184	2017-10-11	2555.239990234375	2547.949951171875	2550.6201171875	2555.239990234375	2976090000	2555.239990234375	0.0018035072962026	0.0018112744488070647	0.005266002364465505	-0.0007753109595181433	0.2861139034205559	213267	1008083	1.6983000000000008	positive	0.30760873964090396	2550.632177342502	5054293647.000003
185	2017-10-12	2555.330078125	2548.31005859375	2552.8798828125	2550.929931640625	3151510000	2550.929931640625	-0.0016867529508860502	-0.0007638240972492387	0.05894310991939089	-0.09236343478087643	0.27547744857719164	135865	609022	0.5572999999999999	positive	-0.042567916939700065	2552.8782153655816	1756336522.9999998
186	2017-10-13	2557.64990234375	2552.090087890625	2555.659912109375	2553.169921875	3149440000	2553.169921875	0.0008781073155288421	-0.0009743042188738747	-0.0006568279967380519	0.18542181069269603	0.21785337749265524	223670	983865	2.658300000000001	positive	-0.2589992905032422	2555.6497777683667	8372156352.000003
187	2017-10-16	2559.469970703125	2552.639892578125	2555.570068359375	2557.639892578125	2916020000	2557.639892578125	0.0017507533144689447	0.0008099266165215286	-0.07411476325950006	0.09400653140282875	0.2675691994338352	134187	600391	1.5040999999999998	positive	0.12182106239100308	2555.574835243441	4385985681.999999
188	2017-10-17	2559.7099609375	2554.68994140625	2557.169921875	2559.360107421875	2889390000	2559.360107421875	0.0006725789853143649	0.0008564880761889632	-0.009132310477980243	-0.018375170972613552	0.19650210578927202	140259	571010	4.1052	positive	0.35160548503709316	2557.1836716646417	11861523828.0
189	2017-10-18	2564.110107421875	2559.669921875	2562.8701171875	2561.260009765625	2998090000	2561.260009765625	0.0007423349056041584	-0.0006282438626433149	0.03762039738491518	0.1371440367241148	0.17346711421379252	271378	1100648	3.5494	positive	-0.22298887660661815	2562.86141643926	10641420646.0
190	2017-10-19	2562.360107421875	2547.919921875	2553.389892578125	2562.10009765625	2990710000	2562.10009765625	0.00032799789456050554	0.00341123190917405	-0.002461567197782566	-0.3072752144449472	0.566744088889911	159217	603391	0.7332000000000001	positive	0.25011152358064137	2553.399687851628	2192788572.0
191	2017-10-20	2575.43994140625	2567.56005859375	2567.56005859375	2575.2099609375	3384650000	2575.2099609375	0.0051168427389869375	0.0029794443631982045	0.1317212300758015	0.21310490337573645	0.30690159656151544	124771	536515	3.1109	positive	0.9268753469473293	2567.5961580549424	10529307685.0
192	2017-10-23	2578.2900390625	2564.330078125	2578.080078125	2564.97998046875	3211710000	2564.97998046875	-0.003972484039719171	-0.005081338538474534	-0.051095386524456	0.11145177407030298	0.5443901725673053	85530	399472	0.13649999999999995	positive	-0.06936027105017738	2578.077387740336	438398414.9999999
193	2017-10-24	2572.179931640625	2565.580078125	2568.659912109375	2569.1298828125	3427330000	2569.1298828125	0.001617908278173541	0.00018296338137619068	0.06713557575248075	0.1434682402453875	0.2572460540950397	121923	559007	0.2701	positive	0.00494184093097091	2568.660104499224	925721833.0
194	2017-10-25	2567.39990234375	2544.0	2566.52001953125	2557.14990234375	3874510000	2557.14990234375	-0.004663049754275228	-0.003650903603398099	0.13047474272976345	-0.10158549393356898	0.9198074820656446	205891	903196	5.649299999999998	positive	-2.0625049726676874	2566.439657603154	21888269342.999992
195	2017-10-26	2567.070068359375	2559.800048828125	2560.080078125	2560.39990234375	3869050000	2560.39990234375	0.001270946219078306	0.00012492742765462202	-0.001409210454999421	0.11458756401274536	0.28400732059436484	98125	468513	0.2309	positive	0.0028845743045452224	2560.080190800159	893363645.0
196	2017-10-27	2582.97998046875	2565.93994140625	2570.260009765625	2581.070068359375	3887110000	2581.070068359375	0.008073022498049642	0.004205822972258647	0.0046678125121153435	0.3851002889372559	0.6640856548326418	208040	888919	7.364299999999997	positive	3.0972942114604347	2570.380514858483	28625844172.99999
197	2017-10-30	2580.030029296875	2568.25	2577.75	2572.830078125	3658870000	2572.830078125	-0.003192470570786421	-0.0019086109494714384	-0.05871714461386479	-0.12863146956275232	0.45867922892533824	101653	372459	0.8437	positive	-0.16102950580690525	2577.743753098407	3086988619.0
198	2017-10-31	2578.2900390625	2572.14990234375	2575.989990234375	2575.260009765625	3827230000	2575.260009765625	0.0009444586571358826	-0.00028337861230725637	0.046014206571974414	0.12281853108922947	0.23871613054725505	273472	1150168	-1.6565	negative	0.04694166712869702	2575.9918125111426	-6339806495.0
199	2017-11-01	2588.39990234375	2574.919921875	2583.2099609375	2579.360107421875	3813180000	2579.360107421875	0.0015921101716727115	-0.0014903370511268116	-0.003671062361028765	0.3087047964760082	0.5235106674282195	302806	1298057	2.8370999999999995	positive	-0.42282352477518764	2583.1935927935565	10818372977.999998
200	2017-11-02	2581.110107421875	2566.169921875	2579.4599609375	2579.85009765625	4048270000	2579.85009765625	0.00018996581088659426	0.0001512474411923826	0.06165195453663341	0.0038712514525474965	0.5821978279582823	197350	834603	3.0141	positive	0.04558749124979604	2579.4617282644576	12201890607.0
201	2017-11-03	2588.419921875	2576.77001953125	2581.929931640625	2587.840087890625	3567710000	2587.840087890625	0.0030970753849743904	0.0022890459487583904	-0.11870749727661445	0.08061840438963852	0.4521126160055711	332868	1409091	0.8548	positive	0.1956676476998672	2581.937509989104	3049678508.0
202	2017-11-06	2593.3798828125	2585.659912109375	2587.469970703125	2591.1298828125	3539080000	2591.1298828125	0.0012712512404724485	0.0014144752019597147	-0.008024755375296788	-0.01430216608946986	0.2985686813246475	228351	508524	1.7148	positive	0.24255420763205188	2587.479344887575	6068814384.0
203	2017-11-07	2597.02001953125	2584.35009765625	2592.110107421875	2590.639892578125	3809650000	2590.639892578125	-0.00018910292286977715	-0.0005671884228761727	0.07645207228997375	0.03783000674250382	0.49025563086403684	209611	955656	5.168799999999999	positive	-0.2931683520162361	2592.0987973949136	19691318919.999996
204	2017-11-08	2595.469970703125	2585.02001953125	2588.7099609375	2594.3798828125	3899360000	2594.3798828125	0.001443655000098465	0.002190249954825623	0.02354809496935406	-0.07449632988953905	0.4042502995303659	85573	348586	0.5815000000000001	positive	0.12736303487311001	2588.7148808797415	2267477840.0000005
205	2017-11-09	2586.5	2566.330078125	2584.0	2584.6201171875	3831610000	2584.6201171875	-0.003761887644002093	0.00023998343169504645	-0.017374646095769553	-0.4000910923363867	0.785944179469558	97860	478930	2.4799	positive	0.05951349122605457	2584.0023031536853	9502009639.0
206	2017-11-10	2583.81005859375	2575.570068359375	2580.179931640625	2582.300048828125	3486910000	2582.300048828125	-0.0008976438525517549	0.0008216935421832807	-0.08996218299879166	-0.17179257862105735	0.3199287930700263	88167	400241	5.6793	positive	0.46666441341215054	2580.1980181472168	19803207963.0
207	2017-11-13	2587.659912109375	2574.47998046875	2576.530029296875	2584.840087890625	3402930000	2584.840087890625	0.0009836343625724275	0.0032252907978013294	-0.024084361225268247	-0.22344496852209317	0.5119453924914675	66372	342264	2.2818	positive	0.7359468542423074	2576.5585927852053	7764805674.0
208	2017-11-14	2579.659912109375	2566.56005859375	2577.75	2578.8701171875	3641760000	2578.8701171875	-0.0023096092988857952	0.00043453290175540684	0.07018363586673826	-0.27429502984886434	0.5104051031949189	121200	605706	4.1433	positive	0.18004001718431772	2577.7569843862743	15088904208.0
209	2017-11-15	2572.840087890625	2557.449951171875	2569.449951171875	2564.6201171875	3558890000	2564.6201171875	-0.005525675723266343	-0.001879715143769276	-0.02275548086639423	-0.36528268534510666	0.6017766530171169	199893	923883	0.2085999999999999	positive	-0.03921085789902708	2569.4484251309464	742384453.9999996
210	2017-11-16	2590.090087890625	2572.949951171875	2572.949951171875	2585.639892578125	3312710000	2585.639892578125	0.008196058063241196	0.004932059172184924	-0.06917325345824121	0.32479796631674024	0.6661667363931179	142541	645257	2.0131	positive	0.9928728319525472	2572.98854006209	6668816501.0
211	2017-11-17	2583.9599609375	2577.6201171875	2582.93994140625	2578.85009765625	3300160000	2578.85009765625	-0.0026259630899742037	-0.001583406444895244	-0.0037884390725417827	-0.10442100540082927	0.24595725753869224	90495	434954	1.0085000000000002	positive	-0.1596865399676854	2582.933759050346	3328211360.0000005
212	2017-11-20	2584.639892578125	2578.239990234375	2579.489990234375	2582.139892578125	3003540000	2582.139892578125	0.0012756828808564435	0.0010272970059128732	-0.08988049064287795	0.02481309707402369	0.24822756485009048	55713	237028	-0.6124	negative	-0.06291166864210436	2579.487551315485	-1839367896.0000002
213	2017-11-21	2601.18994140625	2589.169921875	2589.169921875	2599.030029296875	3332720000	2599.030029296875	0.006541139295859866	0.00380821178964361	0.10959734180333869	0.2722559423322298	0.46424220479687406	29478	139772	1.2244	positive	0.4662774515239636	2589.1879306370975	4080582368.0
214	2017-11-22	2600.93994140625	2595.22998046875	2600.31005859375	2597.080078125	2762950000	2597.080078125	-0.0007502611166068096	-0.0012421520495508817	-0.170962457092105	0.049250269617750086	0.22001753141232855	172278	780205	0.04940000000000045	positive	-0.006136231124781412	2600.309822613002	136489730.00000125
215	2017-11-24	2604.2099609375	2600.419921875	2600.419921875	2602.419921875	1349780000	2602.419921875	0.0020560951489239088	0.0007691065520517645	-0.5114714345174542	0.12859995262107007	0.14574719377504383	145947	638596	-1.0851000000000002	negative	-0.08345575196313698	2600.416712556718	-1464646278.0000002
216	2017-11-27	2606.409912109375	2598.8701171875	2602.659912109375	2601.419921875	3006860000	2601.419921875	-0.0003842577408796899	-0.00047643191052573075	1.227666730874661	0.009221810529412603	0.29011818913192067	99476	427161	1.6926	positive	-0.08064086517558519	2602.6568137074364	5089411236.0
217	2017-11-28	2627.68994140625	2605.43994140625	2605.93994140625	2627.0400390625	3488420000	2627.0400390625	0.00984851271879017	0.008096924000813197	0.16015378168587824	0.17375201493775558	0.8539824559529426	178399	815721	1.9190000000000005	positive	1.5537997157560528	2605.999566714227	6694277980.000002
218	2017-11-29	2634.889892578125	2620.320068359375	2627.820068359375	2626.070068359375	4078280000	2626.070068359375	-0.000369225702197995	-0.0006659512274341433	0.16909087781861132	0.029692326164673363	0.5560322341794071	316883	1220616	0.1200000000000001	positive	-0.007991414729209726	2627.819764251235	489393600.0000004
219	2017-11-30	2657.739990234375	2633.929931640625	2633.929931640625	2647.580078125	4938490000	2647.580078125	0.008190950433802913	0.005182425819457005	0.21092470355149717	0.29930135436791344	0.9039746391020799	243463	965694	1.3752000000000004	positive	0.7126871986917276	2633.956989581314	6791411448.000002
220	2017-12-01	2650.6201171875	2605.52001953125	2645.10009765625	2642.219970703125	3942320000	2642.219970703125	-0.002024530803113933	-0.0010888536716160576	-0.20171550413182981	-0.09366970575282116	1.7309441999360957	123088	481786	-1.3556	negative	0.14760500372427274	2645.105677974509	-5344208992.0
221	2017-12-04	2665.18994140625	2639.030029296875	2657.18994140625	2639.43994140625	4023150000	2639.43994140625	-0.0010521566439205543	-0.00667998915824823	0.02050315550234383	0.5665679189890204	0.9912699673351146	84248	360070	0.4249	positive	-0.2838327393339673	2657.1792597182416	1709436435.0
222	2017-12-05	2648.719970703125	2627.72998046875	2639.780029296875	2629.570068359375	3539040000	2629.570068359375	-0.0037393815604747083	-0.003867731714077517	-0.12033108385220537	0.012884850505210087	0.7987879420788389	27464	118931	1.2593	positive	-0.48706345475378177	2639.761578386218	4456713072.0
223	2017-12-06	2634.409912109375	2624.75	2626.239990234375	2629.27001953125	3229000000	2629.27001953125	-0.00011410565998426492	0.0011537518688855962	-0.08760567837605682	-0.12663964216316478	0.3680317024240404	115933	439111	1.9612	positive	0.22627381652584314	2626.248606119342	6332714800.0
224	2017-12-07	2640.989990234375	2626.530029296875	2628.3798828125	2636.97998046875	3292400000	2636.97998046875	0.0029323579853828274	0.0032720147161708828	0.019634561783834048	-0.03385489934992279	0.5505347654970824	93290	426365	2.0024	positive	0.6551882267660577	2628.404810268042	6592701760.000001
225	2017-12-08	2651.64990234375	2644.10009765625	2646.2099609375	2651.5	3106150000	2651.5	0.005506306319651655	0.0019991002757112452	-0.056569675616571446	0.3500208775612046	0.2855339967723689	194170	761483	0.4349000000000002	positive	0.0869408709906821	2646.2132464239985	1350864635.0000005
226	2017-12-11	2660.330078125	2651.469970703125	2652.18994140625	2659.989990234375	3091950000	2659.989990234375	0.003201957471006933	0.0029409842433793564	-0.004571575744893197	0.026020796011691494	0.33415831669877255	34018	138768	-0.946	negative	-0.2782171094236871	2652.1794513163404	-2924984700.0
227	2017-12-12	2669.719970703125	2659.780029296875	2661.72998046875	2664.110107421875	3555680000	2664.110107421875	0.001548922064604108	0.0008942030072884562	0.1499797862190526	0.06541341286106446	0.373712912224462	145767	609601	1.4280000000000002	positive	0.12769218944079155	2661.7347778069616	5077511040.000001
228	2017-12-13	2671.8798828125	2662.85009765625	2667.590087890625	2662.85009765625	3542370000	2662.85009765625	-0.0004729570906678582	-0.0017768810342683153	-0.0037433064842730124	0.13062449855414057	0.33910227106654295	78636	384316	1.8248	positive	-0.3242452511332822	2667.577932902773	6464116776.0
229	2017-12-14	2668.090087890625	2652.010009765625	2665.8701171875	2652.010009765625	3430030000	2652.010009765625	-0.004070859227173984	-0.005199093283845895	-0.03171323153707828	0.11341305069737564	0.6063354989531543	100488	424669	2.4997	positive	-1.2996173481629583	2665.8213669749603	8574045990.999999
230	2017-12-15	2679.6298828125	2659.139892578125	2660.6298828125	2675.81005859375	5723920000	2675.81005859375	0.008974343513216354	0.005705481953470105	0.6687667454803603	0.3250316935129816	0.7705495409084804	86661	396065	3.9569	positive	2.257602154168586	2660.714734981107	22648979048.0
231	2017-12-18	2694.969970703125	2685.919921875	2685.919921875	2690.159912109375	3724660000	2690.159912109375	0.005362807225250732	0.0015785989000800615	-0.34928161120351087	0.37782439933584655	0.33694410449166695	179133	838073	5.5724	positive	0.8796584510806135	2685.9526726075856	20755295384.0
232	2017-12-19	2694.43994140625	2680.739990234375	2692.7099609375	2681.469970703125	3368590000	2681.469970703125	-0.0032302694598687065	-0.004174229826988741	-0.0955979874673124	0.09479171913336137	0.5110510986437451	89334	409759	3.0625	positive	-1.278357884515302	2692.6624861666164	10316306875.0
233	2017-12-20	2691.010009765625	2676.110107421875	2688.179931640625	2679.25	3241030000	2679.25	-0.0008278931807477186	-0.0033219248218905374	-0.037867475709421394	0.2502344240588508	0.5567746372776995	129321	562407	2.7796	positive	-0.9233622234926937	2688.1455826667107	9008766988.0
234	2017-12-21	2692.639892578125	2682.39990234375	2683.02001953125	2684.570068359375	3273390000	2684.570068359375	0.0019856558213586784	0.0005777254052676836	0.009984480242392069	0.14071174885695625	0.3817473384720823	98571	448290	1.6728000000000005	positive	0.09664190579317815	2683.0236215135346	5475726792.000002
235	2017-12-22	2685.35009765625	2678.1298828125	2684.219970703125	2683.340087890625	2399830000	2683.340087890625	-0.0004581666477052604	-0.00032779832580916114	-0.2668670705293289	-0.013041107042661607	0.2695991292314593	218398	1006720	4.0858	positive	-0.13393183995910707	2684.2149811031136	9805225414.0
236	2017-12-26	2682.739990234375	2677.9599609375	2679.090087890625	2680.5	1968780000	2680.5	-0.0010584151831672939	0.0005262652852726916	-0.17961688952967503	-0.15838469447758025	0.1784951741848152	81628	360445	1.4578	positive	0.07671895328705297	2679.0929515103903	2870087484.0
237	2017-12-27	2685.639892578125	2678.909912109375	2682.10009765625	2682.6201171875	2202080000	2682.6201171875	0.0007909409391904099	0.0001938852064859244	0.11849978159062968	0.059693999487036006	0.25122085809338807	71481	300530	1.1209	positive	0.021732592795007267	2682.100907938939	2468311472.0
238	2017-12-28	2687.659912109375	2682.68994140625	2686.10009765625	2687.5400390625	2153330000	2687.5400390625	0.0018339987251561052	0.0005360713874759982	-0.02213816028482163	0.12972319287601797	0.18526072008604064	175896	644099	1.0537	positive	0.05648584209834593	2686.1022005504105	2268963821.0
239	2017-12-29	2692.1201171875	2673.610107421875	2689.14990234375	2673.610107421875	2443490000	2673.610107421875	-0.005183153157965359	-0.005778701629214187	0.134749434596648	0.0599009971145052	0.692322703083807	146865	497944	1.0029	positive	-0.5795459863938908	2689.1283510726257	2450576121.0
240	2018-01-02	2695.889892578125	2682.360107421875	2683.72998046875	2695.81005859375	3367250000	2695.81005859375	0.008303361477520088	0.004501227102918174	0.3780494292998948	0.3785096794324081	0.5043985376465364	524671	1945408	6.302199999999999	positive	2.836763344801091	2683.8356827325933	21221082949.999996
241	2018-01-03	2714.3701171875	2697.77001953125	2697.85009765625	2713.06005859375	3538660000	2713.06005859375	0.006398818768781567	0.005637808027478477	0.050905041205731694	0.07567443618650832	0.6153266414879331	117488	543286	1.9121	positive	1.0780052729341596	2697.890055594383	6766271786.0
242	2018-01-04	2729.2900390625	2719.070068359375	2719.31005859375	2723.989990234375	3695260000	2723.989990234375	0.004028636080503967	0.0017209996432128655	0.04425403966473174	0.23036718189126779	0.3758627194661261	251735	1058109	0.5209000000000001	positive	0.08964687141495818	2719.313355270829	1924860934.0000005
243	2018-01-05	2743.449951171875	2727.919921875	2731.330078125	2743.14990234375	3236620000	2743.14990234375	0.007033767443369587	0.004327497549056414	-0.12411575910761352	0.2694608980554092	0.5692993101571925	130172	560164	-0.1029	negative	-0.0445299497797905	2731.328447785623	-333048198.0
244	2018-01-08	2748.510009765625	2737.60009765625	2742.669921875	2747.7099609375	3242650000	2747.7099609375	0.0016623439316436617	0.001837639674501708	0.0018630546681415172	-0.017497420332002425	0.3985210301064548	96264	430281	0.4060999999999999	positive	0.07462654718151435	2742.672642820258	1316840164.9999998
245	2018-01-09	2759.139892578125	2747.860107421875	2751.14990234375	2751.2900390625	3453480000	2751.2900390625	0.0013029315960912946	5.093750748754738e-05	0.06501780950765568	0.12519303183936908	0.41049342816920303	125508	562002	5.5589	positive	0.028315651037252716	2751.1509315734193	19197549972.0
246	2018-01-10	2750.800048828125	2736.06005859375	2745.550048828125	2748.22998046875	3576350000	2748.22998046875	-0.0011122268282528491	0.0009761000866725658	0.035578604769681554	-0.20862904866005685	0.538730507324861	175195	762084	3.7218999999999993	positive	0.3632946912586622	2745.5632809559243	13310817064.999998
247	2018-01-11	2767.56005859375	2752.780029296875	2752.969970703125	2767.56005859375	3641320000	2767.56005859375	0.007033646478779465	0.005299762818298597	0.018166566471402357	0.17247429320185667	0.5369128350095655	275786	1198948	3.0588	positive	1.621091450861175	2753.028855887784	11138069616.0
248	2018-01-12	2787.85009765625	2769.639892578125	2770.179931640625	2786.239990234375	3573970000	2786.239990234375	0.006749602987881076	0.005797478499614468	-0.0184960398976195	0.09466363841824656	0.6574936014939471	189316	763176	2.0755	positive	1.2032666625949828	2770.223368048811	7417774735.0
249	2018-01-16	2807.5400390625	2768.639892578125	2798.9599609375	2776.419921875	4325970000	2776.419921875	-0.003524487622672101	-0.008053005179448978	0.21041027205040885	0.4565281794715398	1.4050273055970324	195240	830412	0.8976000000000003	positive	-0.7228377449073405	2798.934135711166	3882990672.0000014
250	2018-01-17	2807.0400390625	2778.3798828125	2784.989990234375	2802.56005859375	3778050000	2802.56005859375	0.009415051560751175	0.006308844348089152	-0.12665829860123856	0.3086733491520034	1.0315420302060307	191789	794758	5.3065	positive	3.3477882533135084	2785.110198503168	20048222325.0
251	2018-01-18	2805.830078125	2792.56005859375	2802.39990234375	2798.030029296875	3681470000	2798.030029296875	-0.0016163897301626484	-0.0015593324290442327	-0.025563452045367363	-0.005714641137088143	0.4751919118234609	192667	852266	3.0028	positive	-0.4682363417934023	2802.3831939381653	11054718116.0
252	2018-01-19	2810.330078125	2798.080078125	2802.60009765625	2810.300048828125	3639430000	2810.300048828125	0.004385235112838837	0.0027474312793731408	-0.01141935150904394	0.16333164088747917	0.43780019363165457	148083	613535	1.6225999999999998	positive	0.4457981993910858	2802.616004249551	5905339117.999999
253	2018-01-22	2833.030029296875	2808.1201171875	2809.159912109375	2832.969970703125	3471780000	2832.969970703125	0.008066726499347698	0.008475864435880841	-0.046064905768210984	-0.04056992843968489	0.8870671862257716	105830	469417	1.8215	positive	1.5438787069956952	2809.2148708427794	6323847270.0
254	2018-01-23	2842.239990234375	2830.590087890625	2835.050048828125	2839.1298828125	3519650000	2839.1298828125	0.0021743654797181655	0.0014390694746505125	0.013788316079935914	0.07342393835836311	0.4115715091912721	180648	762031	4.9387	positive	0.7107132414456486	2835.0751176357016	17382495455.0
255	2018-01-24	2852.969970703125	2824.81005859375	2845.419921875	2837.5400390625	4014070000	2837.5400390625	-0.0005599757022828333	-0.002769321586568327	0.1404741948773316	0.22154812643756047	0.9968780741100022	98190	479052	1.0900999999999996	positive	-0.3018837461518132	2845.4093124129718	4375737706.999998
256	2018-01-25	2848.56005859375	2830.93994140625	2846.239990234375	2839.25	3835150000	2839.25	0.0006026209018938911	-0.0024558681834132355	-0.044573213720737304	0.30660188233852703	0.6224122571370174	49145	233806	1.476	positive	-0.3624861438717935	2846.227254620192	5660681400.0
257	2018-01-26	2872.8701171875	2846.179931640625	2847.47998046875	2872.8701171875	3443230000	2872.8701171875	0.011841196508761032	0.008916704206141704	-0.10219157008200463	0.28986459342255877	0.9377546812892452	105516	512832	3.372	positive	3.0067126583109824	2847.5855725248466	11610571560.0
258	2018-01-29	2870.6201171875	2851.47998046875	2867.22998046875	2853.530029296875	3573830000	2853.530029296875	-0.006731974332887192	-0.004778113812005851	0.03792950224062874	-0.19632411103470337	0.6712351778673047	16431	84209	0.5994	positive	-0.2864001418916307	2867.2199917289613	2142153702.0000002
259	2018-01-30	2837.75	2818.27001953125	2832.739990234375	2822.429931640625	3990650000	2822.429931640625	-0.010898815620283941	-0.003639606398502168	0.116631177196453	-0.7285726398198366	0.6912034806370333	22023	109076	0.29600000000000004	positive	-0.10773234939566419	2832.736187119731	1181232400.0000002
260	2018-01-31	2839.260009765625	2813.0400390625	2832.409912109375	2823.81005859375	4261280000	2823.81005859375	0.0004889853730833948	-0.0030362319658811137	0.06781601994662534	0.3535953313444641	0.9320866514172799	0	0	0.0	neutral	-0.0	2832.409912109375	0.0
261	2018-02-01	2835.9599609375	2812.699951171875	2816.449951171875	2821.97998046875	3938450000	2821.97998046875	-0.0006480882520516484	0.001963475081307251	-0.07575892689520525	-0.2606445642289522	0.8269637774883886	124610	570653	1.893	positive	0.3716858328914626	2816.4631481339848	7455485850.0
262	2018-02-02	2808.919921875	2759.969970703125	2808.919921875	2762.1298828125	4301130000	2762.1298828125	-0.02120854792396809	-0.016657662149110637	0.09208698853609931	-0.4627977053040836	1.7735682522445924	152551	558058	2.6965	positive	-4.491738598507683	2808.7600120618536	11597997045.0
263	2018-02-05	2763.389892578125	2638.169921875	2741.06005859375	2648.93994140625	5283460000	2648.93994140625	-0.04097922480422822	-0.033607478573366434	0.22838881875228134	-0.7628107696838624	4.746471016322127	185088	734036	1.4424	positive	-4.847542709422374	2740.8832093965125	7620862703.999999
264	2018-02-06	2701.0400390625	2593.070068359375	2614.780029296875	2695.139892578125	5891660000	2695.139892578125	0.017440920592313836	0.030732934465182944	0.11511395941296043	-1.289569143317022	4.163789171012921	189593	855663	1.5135	positive	4.651429631305438	2614.9579191988623	8917027410.0
265	2018-02-07	2727.669921875	2681.330078125	2690.949951171875	2681.659912109375	4626570000	2681.659912109375	-0.005001588416939429	-0.003452326959278564	-0.21472556121704245	-0.15546285436938762	1.7282409252054682	111251	496430	3.7236	positive	-1.285508466556966	2690.90217962317	17227496052.0
266	2018-02-08	2685.27001953125	2580.56005859375	2685.010009765625	2581.0	5305440000	2581.0	-0.03753641975808808	-0.03873728939085186	0.1467328928342162	0.12492626828339454	4.057644796477266	155823	629610	3.9487	positive	-15.296193461765673	2684.440321257719	20949590928.0
267	2018-02-09	2638.669921875	2532.68994140625	2601.780029296875	2619.550048828125	5680070000	2619.550048828125	0.014936090208494734	0.006829946932928187	0.0706124279984317	0.8051154318820225	4.1844830168949025	76930	330946	1.1462	positive	0.7828485174522288	2601.8101182555356	6510496234.000001
268	2018-02-12	2672.610107421875	2622.449951171875	2636.75	2656.0	4055790000	2656.0	0.013914584754042503	0.007300654214468569	-0.2859612645618804	0.6565994484270122	1.912721202842605	61687	294353	0.13529999999999998	positive	0.09877785152175972	2636.7537461970805	548748386.9999999
269	2018-02-13	2668.840087890625	2637.080078125	2646.27001953125	2662.93994140625	3472870000	2662.93994140625	0.0026129297463290957	0.006299403217345464	-0.14372539012128338	-0.36633962608245485	1.2043627354769901	45562	213186	1.54	positive	0.9701080954712015	2646.3066789835475	5348219800.0
270	2018-02-14	2702.10009765625	2648.8701171875	2651.2099609375	2698.6298828125	4003740000	2698.6298828125	0.013402458257245842	0.017886143524533132	0.1528620420574338	-0.440489861838777	2.009535315580825	85537	407809	0.6511	positive	1.164566804882352	2651.253886798599	2606835114.0
271	2018-02-15	2731.510009765625	2689.820068359375	2713.4599609375	2731.199951171875	3684910000	2731.199951171875	0.012069112762299383	0.006537774829832328	-0.0796330431046971	0.5495410178124968	1.5499156206265612	109988	467088	-2.051	negative	-1.3408976175986105	2713.410544412587	-7557750410.000001
272	2018-02-16	2754.419921875	2725.110107421875	2727.139892578125	2732.219970703125	3637460000	2732.219970703125	0.0003734693722488025	0.0018627860414588064	-0.01287684095405317	-0.14865475491854604	1.0755460622783395	103501	476696	0.4596	positive	0.08561364646544674	2727.143031898066	1671776616.0
273	2018-02-20	2737.60009765625	2706.760009765625	2722.989990234375	2716.260009765625	3627610000	2716.260009765625	-0.005841389459353419	-0.0024715406567362127	-0.0027079335580322272	-0.337819815670797	1.1393728213568297	235724	1034862	4.5472	positive	-1.1238589674310906	2722.94871725976	16495468192.0
274	2018-02-21	2747.75	2701.2900390625	2720.530029296875	2701.330078125	3779400000	2701.330078125	-0.0054965031281792864	-0.007057430340821217	0.0418429765051922	0.15720216459021694	1.7199175307226255	125332	550721	1.6288999999999998	positive	-1.1495848282163679	2720.487773382923	6156264659.999999
275	2018-02-22	2731.260009765625	2697.77001953125	2710.419921875	2703.9599609375	3701270000	2703.9599609375	0.0009735510790762625	-0.0023833801121972134	-0.020672593533365036	0.33649511489204176	1.2413953002633649	248068	1106193	2.2958000000000003	positive	-0.5471764061582364	2710.39973399187	8497375666.000001
276	2018-02-23	2747.760009765625	2713.739990234375	2715.800048828125	2747.300048828125	3189190000	2747.300048828125	0.01602837635051313	0.011598792044205292	-0.13835251143526406	0.4378795567120705	1.2536211889744024	155302	736817	4.5291	positive	5.253208904741019	2715.9934801857466	14444160428.999998
277	2018-02-26	2780.639892578125	2753.780029296875	2757.3701171875	2779.60009765625	3424650000	2779.60009765625	0.011757015343810906	0.008062022696983617	0.07383065919559506	0.366544177206652	0.9753815844219101	0	0	0.0	neutral	0.0	2757.3701171875	0.0
278	2018-02-27	2789.14990234375	2744.219970703125	2780.449951171875	2744.280029296875	3745080000	2744.280029296875	-0.012706888443829278	-0.01300865777488837	0.0935657658446849	0.030574668505069985	1.6372569298485586	194002	774814	5.390799999999999	positive	-7.012707233286821	2780.1977363377136	20188977263.999996
279	2018-02-28	2761.52001953125	2713.5400390625	2753.780029296875	2713.830078125	4230660000	2713.830078125	-0.011095788639207016	-0.014507313854721888	0.12965811144221218	0.34617458490320463	1.7681692467425907	153736	667547	3.7512	positive	-5.441983573183275	2753.582410623078	15870051792.0
280	2018-03-01	2730.889892578125	2659.64990234375	2715.219970703125	2677.669921875	4503970000	2677.669921875	-0.013324399541987275	-0.01382946841629231	0.06460221336623606	0.05121516595045201	2.678547660411866	136655	636495	3.0580000000000003	positive	-4.229051441702189	2715.064217155076	13773140260.000002
281	2018-03-02	2696.25	2647.320068359375	2658.889892578125	2691.25	3882450000	2691.25	0.005071602744632031	0.012170533090596633	-0.13799381434601032	-0.7013571442638663	1.8482816726784521	142036	651620	1.5655	positive	1.9052969553329029	2658.9615501883422	6077975475.0
